DATA,REPL,NRET,MTHD,BIPA,BIPB,BRLN,BRLN_MAP_GT,BRLN_MLE_GT,BRLN_MLE_RI,Q1,Q2,Q3,EN,PP
Palaeognathae,6,100,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,galGal,rheAme,rhePen,strCam,tinGut","eudEle,notPer",0.168916,0.046520,0.182322,0.168916,0.444444,0.222222,0.333333,4.500000,0.465628
Palaeognathae,6,100,astral-bp,"aptHaa,aptOwe,aptRow,cryCin,eudEle,galGal,notPer,tinGut","casCas,droNov,rheAme,rhePen,strCam",0.123540,0.041847,0.130840,0.123540,0.415094,0.201258,0.383648,6.625000,0.436187
Palaeognathae,6,100,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,tinGut","rheAme,rhePen,strCam",0.249692,0.154151,0.278020,0.249692,0.495146,0.427184,0.077670,6.437500,0.526951
Palaeognathae,6,100,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,strCam,tinGut","rheAme,rhePen",inf,2.989043,inf,inf,1.000000,0.000000,0.000000,28.800000,1.000000
Palaeognathae,6,100,astral-bp,"aptHaa,aptOwe,aptRow,cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut","casCas,droNov",1.908383,1.748084,2.629488,1.908383,0.951923,0.048077,0.000000,13.000000,0.999992
Palaeognathae,6,500,astral-bp,"aptHaa,aptOwe","aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",1.182592,1.460246,1.580747,1.182592,0.862786,0.083160,0.054054,48.100000,1.000000
Palaeognathae,6,500,astral-bp,"aptHaa,aptOwe,aptRow","casCas,cryCin,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",2.899122,3.373905,3.982348,2.899122,0.987572,0.003551,0.008877,93.875000,1.000000
Palaeognathae,6,500,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,notPer,tinGut","galGal,rheAme,rhePen,strCam",0.094573,0.078865,0.098898,0.094573,0.396110,0.335102,0.268789,31.416667,0.555404
Palaeognathae,6,500,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,strCam,tinGut","rheAme,rhePen",inf,4.496512,inf,inf,1.000000,0.000000,0.000000,133.555556,1.000000
Palaeognathae,6,500,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,notPer,rheAme,rhePen,tinGut","galGal,strCam",0.350210,0.362080,0.403514,0.350210,0.554688,0.226563,0.218750,28.444444,0.975330
Palaeognathae,6,500,astral-bp,"aptHaa,aptOwe,aptRow,galGal,rheAme,rhePen,strCam","casCas,cryCin,droNov,eudEle,notPer,tinGut",0.082721,0.066603,0.086045,0.082721,0.388298,0.285904,0.325798,31.333333,0.531243
Palaeognathae,6,500,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,galGal,rheAme,rhePen,strCam","cryCin,eudEle,notPer,tinGut",3.857034,3.887515,5.212396,3.857034,0.996368,0.001453,0.002179,98.321429,1.000000
Palaeognathae,6,500,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam","cryCin,tinGut",1.277409,1.574062,1.719635,1.277409,0.880579,0.075995,0.043426,46.055556,1.000000
Palaeognathae,6,500,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,galGal,rheAme,rhePen,strCam,tinGut","eudEle,notPer",0.335553,0.353304,0.384815,0.335553,0.546282,0.204856,0.248862,36.611111,0.986544
Palaeognathae,6,500,astral-bp,"aptHaa,aptOwe,aptRow,cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut","casCas,droNov",2.005396,2.453875,2.766203,2.005396,0.958066,0.011648,0.030285,61.321429,1.000000
Palaeognathae,6,1000,astral-bp,"aptHaa,aptOwe","aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",1.286605,1.661099,1.733092,1.286605,0.882175,0.060423,0.057402,99.300000,1.000000
Palaeognathae,6,1000,astral-bp,"aptHaa,aptOwe,aptRow","casCas,cryCin,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",2.930187,3.652270,4.023309,2.930187,0.988071,0.011929,0.000000,183.375000,1.000000
Palaeognathae,6,1000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov","cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",0.083299,0.076421,0.086668,0.083299,0.388679,0.269640,0.341681,60.729167,0.602180
Palaeognathae,6,1000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,galGal,rheAme,rhePen,strCam","cryCin,eudEle,notPer,tinGut",2.992238,3.731652,4.104889,2.992238,0.989005,0.003412,0.007582,197.825000,1.000000
Palaeognathae,6,1000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam","cryCin,tinGut",1.232538,1.575036,1.653936,1.232538,0.872470,0.085020,0.042510,82.333333,1.000000
Palaeognathae,6,1000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,galGal,rheAme,rhePen,strCam,tinGut","eudEle,notPer",0.356795,0.394505,0.411957,0.356795,0.558431,0.245490,0.196078,70.833333,0.999818
Palaeognathae,6,1000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,notPer,tinGut","galGal,rheAme,rhePen,strCam",0.104266,0.098237,0.109504,0.104266,0.402481,0.300257,0.297263,58.450000,0.703859
Palaeognathae,6,1000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,strCam,tinGut","rheAme,rhePen",4.408265,4.799559,5.894505,4.408265,0.998164,0.000000,0.001836,272.277778,1.000000
Palaeognathae,6,1000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,notPer,rheAme,rhePen,tinGut","galGal,strCam",0.383222,0.424673,0.446088,0.383222,0.573248,0.196542,0.230209,61.055556,0.999784
Palaeognathae,6,1000,astral-bp,"aptHaa,aptOwe,aptRow,cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut","casCas,droNov",2.003474,2.600670,2.763504,2.003474,0.957953,0.020535,0.021512,127.833333,1.000000
Palaeognathae,6,5000,astral-bp,"aptHaa,aptOwe","aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",1.122764,1.480685,1.493047,1.122764,0.850209,0.089611,0.060180,455.300000,1.000000
Palaeognathae,6,5000,astral-bp,"aptHaa,aptOwe,aptRow","casCas,cryCin,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",2.959923,3.977399,4.062443,2.959923,0.988529,0.008313,0.003158,969.812500,1.000000
Palaeognathae,6,5000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov","cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",0.078083,0.079204,0.081049,0.078083,0.385234,0.329802,0.284963,338.250000,0.921603
Palaeognathae,6,5000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,strCam,tinGut","rheAme,rhePen",4.441688,5.595759,5.935371,4.441688,0.998237,0.001501,0.000262,1399.266667,1.000000
Palaeognathae,6,5000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,rheAme,rhePen","cryCin,eudEle,galGal,notPer,strCam,tinGut",0.023799,0.022402,0.024080,0.023799,0.349195,0.326423,0.324382,318.375000,0.520811
Palaeognathae,6,5000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,notPer,rheAme,rhePen,tinGut","galGal,strCam",0.341176,0.388338,0.391974,0.341176,0.549519,0.222353,0.228128,333.928571,1.000000
Palaeognathae,6,5000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,galGal,rheAme,rhePen,strCam","cryCin,eudEle,notPer,tinGut",3.102073,4.146533,4.248532,3.102073,0.990477,0.004688,0.004836,967.535714,1.000000
Palaeognathae,6,5000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam","cryCin,tinGut",1.144850,1.512579,1.525422,1.144850,0.854980,0.072632,0.072388,455.111111,1.000000
Palaeognathae,6,5000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,galGal,rheAme,rhePen,strCam,tinGut","eudEle,notPer",0.298248,0.334320,0.337820,0.298248,0.524451,0.237952,0.237597,313.555556,1.000000
Palaeognathae,6,5000,astral-bp,"aptHaa,aptOwe,aptRow,cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut","casCas,droNov",2.090636,2.848301,2.885548,2.090636,0.962784,0.015670,0.021546,680.708333,1.000000
Palaeognathae,6,10000,astral-bp,"aptHaa,aptOwe","aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",1.040344,1.366851,1.372290,1.040344,0.830983,0.093615,0.075403,900.500000,1.000000
Palaeognathae,6,10000,astral-bp,"aptHaa,aptOwe,aptRow","casCas,cryCin,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",3.132646,4.235148,4.288347,3.132646,0.990848,0.005933,0.003219,1980.500000,1.000000
Palaeognathae,6,10000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov","cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",0.048724,0.049001,0.049891,0.048724,0.365778,0.347206,0.287016,646.111111,0.789714
Palaeognathae,6,10000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,strCam,tinGut","rheAme,rhePen",4.223215,5.520316,5.667275,4.223215,0.997695,0.001195,0.001110,2733.366667,1.000000
Palaeognathae,6,10000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,rheAme,rhePen","cryCin,eudEle,galGal,notPer,strCam,tinGut",0.045691,0.045810,0.046719,0.045691,0.363763,0.324906,0.311331,627.950000,0.852109
Palaeognathae,6,10000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,notPer,rheAme,rhePen,tinGut","galGal,strCam",0.391121,0.454324,0.456365,0.391121,0.577612,0.217579,0.204809,668.392857,1.000000
Palaeognathae,6,10000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,galGal,rheAme,rhePen,strCam","cryCin,eudEle,notPer,tinGut",3.152411,4.258769,4.314049,3.152411,0.991080,0.004378,0.004542,1953.982143,1.000000
Palaeognathae,6,10000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam","cryCin,tinGut",1.129481,1.496630,1.502892,1.129481,0.851676,0.076717,0.071607,913.166667,1.000000
Palaeognathae,6,10000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,galGal,rheAme,rhePen,strCam,tinGut","eudEle,notPer",0.309098,0.349619,0.351398,0.309098,0.530864,0.224499,0.244637,634.500000,1.000000
Palaeognathae,6,10000,astral-bp,"aptHaa,aptOwe,aptRow,cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut","casCas,droNov",2.074029,2.843980,2.862354,2.074029,0.961911,0.013901,0.024189,1360.833333,1.000000
Palaeognathae,6,50000,astral-bp,"aptHaa,aptOwe","aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",1.074781,1.421577,1.422726,1.074781,0.839296,0.077184,0.083520,4545.000000,1.000000
Palaeognathae,6,50000,astral-bp,"aptHaa,aptOwe,aptRow","casCas,cryCin,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",2.982016,4.082533,4.091471,2.982016,0.988857,0.005957,0.005186,9882.812500,1.000000
Palaeognathae,6,50000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov","cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",0.060300,0.061893,0.062081,0.060300,0.373462,0.324941,0.301597,3180.750000,0.999996
Palaeognathae,6,50000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,strCam,tinGut","rheAme,rhePen",4.239432,5.655069,5.687256,4.239432,0.997741,0.001062,0.001198,13500.033333,1.000000
Palaeognathae,6,50000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,rheAme,rhePen","cryCin,eudEle,galGal,notPer,strCam,tinGut",0.029114,0.029363,0.029534,0.029114,0.352735,0.325091,0.322174,3196.950000,0.967867
Palaeognathae,6,50000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,notPer,rheAme,rhePen,tinGut","galGal,strCam",0.386141,0.449485,0.449881,0.386141,0.574864,0.208225,0.216911,3412.857143,1.000000
Palaeognathae,6,50000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,galGal,rheAme,rhePen,strCam","cryCin,eudEle,notPer,tinGut",3.161815,4.314980,4.326266,3.161815,0.991189,0.004344,0.004467,9910.267857,1.000000
Palaeognathae,6,50000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam","cryCin,tinGut",1.110401,1.473735,1.474924,1.110401,0.847469,0.079175,0.073356,4668.277778,1.000000
Palaeognathae,6,50000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,galGal,rheAme,rhePen,strCam,tinGut","eudEle,notPer",0.295675,0.334271,0.334612,0.295675,0.522923,0.239013,0.238064,3218.555556,1.000000
Palaeognathae,6,50000,astral-bp,"aptHaa,aptOwe,aptRow,cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut","casCas,droNov",2.020234,2.783521,2.787031,2.020234,0.958931,0.019747,0.021322,6640.208333,1.000000
Palaeognathae,7,100000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,strCam,tinGut","rheAme,rhePen",4.121020,5.526903,5.541051,4.121020,0.997385,0.001170,0.001444,26769.300000,1.000000
Palaeognathae,7,100000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,rheAme,rhePen","cryCin,eudEle,galGal,notPer,strCam,tinGut",0.031294,0.031693,0.031779,0.031294,0.354186,0.323820,0.321994,6406.875000,0.999265
Palaeognathae,7,100000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,notPer,rheAme,rhePen,tinGut","galGal,strCam",0.385425,0.448753,0.448951,0.385425,0.574468,0.213400,0.212131,6811.142857,1.000000
Palaeognathae,7,100000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,galGal,rheAme,rhePen,strCam","cryCin,eudEle,notPer,tinGut",3.133419,4.283961,4.289352,3.133419,0.990857,0.004616,0.004527,20047.571429,1.000000
Palaeognathae,7,100000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam","cryCin,tinGut",1.165980,1.555732,1.556397,1.165980,0.859404,0.070380,0.070217,9190.611111,1.000000
Palaeognathae,7,100000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,galGal,rheAme,rhePen,strCam,tinGut","eudEle,notPer",0.307961,0.349800,0.349970,0.307961,0.530194,0.236006,0.233800,6621.055556,1.000000
Palaeognathae,7,100000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov","cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",0.044650,0.045542,0.045631,0.044650,0.363071,0.318373,0.318556,6374.333333,0.999999
Palaeognathae,7,100000,astral-bp,"aptHaa,aptOwe,aptRow,cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut","casCas,droNov",1.985711,2.736886,2.738538,1.985711,0.956890,0.020571,0.022539,13425.000000,1.000000
Palaeognathae,7,100000,astral-bp,"aptHaa,aptOwe,aptRow","casCas,cryCin,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",2.999944,4.110421,4.114999,2.999944,0.989116,0.005286,0.005598,19805.500000,1.000000
Palaeognathae,7,100000,astral-bp,"aptHaa,aptOwe","aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",1.073880,1.420826,1.421406,1.073880,0.839084,0.080164,0.080753,8996.600000,1.000000
Palaeognathae,7,10,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,strCam,tinGut","rheAme,rhePen",inf,0.929536,inf,inf,1.000000,0.000000,0.000000,2.800000,0.941196
Palaeognathae,7,10,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,notPer,strCam,tinGut","galGal,rheAme,rhePen",0.215064,0.000000,0.236389,0.215064,0.473684,0.210526,0.315789,2.111111,0.437141
Palaeognathae,7,10,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,notPer,tinGut","galGal,rheAme,rhePen,strCam",0.373020,0.044060,0.432864,0.373020,0.567568,0.000000,0.432432,1.761905,0.471977
Palaeognathae,7,10,astral-bp,"aptHaa,aptOwe,aptRow,cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut","casCas,droNov",inf,0.046520,inf,inf,1.000000,0.000000,0.000000,0.571429,0.535981
Palaeognathae,7,10,astral-bp,"aptHaa,aptOwe,aptRow,cryCin,eudEle,notPer,tinGut","casCas,droNov,galGal,rheAme,rhePen,strCam",0.257628,0.000000,0.287682,0.257628,0.500000,0.333333,0.166667,0.750000,0.388723
Palaeognathae,7,10,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,galGal,rheAme,rhePen,strCam","cryCin,eudEle,notPer,tinGut",1.020834,0.659246,1.343735,1.020834,0.826087,0.173913,0.000000,3.833333,0.901138
Palaeognathae,7,10,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,galGal,notPer,rheAme,rhePen,strCam","cryCin,eudEle,tinGut",0.415544,0.138150,0.488353,0.415544,0.590909,0.000000,0.409091,2.444444,0.533637
Palaeognathae,7,10,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam","cryCin,tinGut",inf,0.000000,inf,inf,1.000000,0.000000,0.000000,0.100000,0.369917
Palaeognathae,7,10,astral-bp,"aptHaa,aptOwe,aptRow","casCas,cryCin,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",inf,0.000000,inf,inf,1.000000,0.000000,0.000000,0.333333,0.454055
Palaeognathae,7,10,astral-bp,"aptHaa,aptOwe","aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",nan,0.000000,nan,nan,nan,nan,nan,0.000000,0.333333
Palaeognathae,7,50,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,strCam,tinGut","rheAme,rhePen",inf,2.204605,inf,inf,1.000000,0.000000,0.000000,12.600000,0.999999
Palaeognathae,7,50,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,tinGut","rheAme,rhePen,strCam",0.032275,0.000000,0.032790,0.032275,0.354839,0.290323,0.354839,6.888889,0.361325
Palaeognathae,7,50,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,notPer,tinGut","galGal,rheAme,rhePen,strCam",0.132984,0.048790,0.141412,0.132984,0.421245,0.271062,0.307692,6.500000,0.466861
Palaeognathae,7,50,astral-bp,"aptHaa,aptOwe,aptRow,cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut","casCas,droNov",1.828465,1.519826,2.516159,1.828465,0.946154,0.030769,0.023077,9.285714,0.999740
Palaeognathae,7,50,astral-bp,"aptHaa,aptOwe,aptRow,cryCin,eudEle,notPer,tinGut","casCas,droNov,galGal,rheAme,rhePen,strCam",0.297168,0.071459,0.336472,0.297168,0.523810,0.333333,0.142857,2.625000,0.498940
Palaeognathae,7,50,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,galGal,rheAme,rhePen,strCam","cryCin,eudEle,notPer,tinGut",1.799972,1.483287,2.475604,1.799972,0.943925,0.018692,0.037383,8.916667,0.999616
Palaeognathae,7,50,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam","cryCin,tinGut",1.478155,1.077822,2.012431,1.478155,0.910891,0.089109,0.000000,5.611111,0.988081
Palaeognathae,7,50,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,galGal,rheAme,rhePen,strCam,tinGut","eudEle,notPer",0.297946,0.185633,0.337444,0.297946,0.524272,0.252427,0.223301,5.722222,0.626837
Palaeognathae,7,50,astral-bp,"aptHaa,aptOwe,aptRow","casCas,cryCin,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",inf,1.220502,inf,inf,1.000000,0.000000,0.000000,4.083333,0.985147
Palaeognathae,7,50,astral-bp,"aptHaa,aptOwe","aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",inf,1.386294,inf,inf,1.000000,0.000000,0.000000,5.000000,0.994536
Palaeognathae,7,100,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,strCam,tinGut","rheAme,rhePen",inf,2.798297,inf,inf,1.000000,0.000000,0.000000,23.625000,1.000000
Palaeognathae,7,100,astral-bp,"aptHaa,aptOwe,aptRow,rheAme,rhePen","casCas,cryCin,droNov,eudEle,galGal,notPer,strCam,tinGut",0.045501,0.000000,0.046520,0.045501,0.363636,0.333333,0.303030,5.500000,0.371651
Palaeognathae,7,100,astral-bp,"aptHaa,aptOwe,aptRow,cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut","casCas,droNov",1.409272,1.472392,1.912223,1.409272,0.901499,0.089936,0.008565,15.566667,0.999992
Palaeognathae,7,100,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,rheAme,rhePen","cryCin,eudEle,galGal,notPer,strCam,tinGut",0.034905,0.000000,0.035507,0.034905,0.356589,0.325581,0.317829,6.450000,0.365741
Palaeognathae,7,100,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,notPer,rheAme,rhePen,tinGut","galGal,strCam",0.260632,0.201779,0.291352,0.260632,0.501832,0.263736,0.234432,9.750000,0.686399
Palaeognathae,7,100,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,galGal,rheAme,rhePen,strCam","cryCin,eudEle,notPer,tinGut",2.379962,2.235291,3.285198,2.379962,0.975045,0.000000,0.024955,20.035714,1.000000
Palaeognathae,7,100,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,galGal,rheAme,rhePen,strCam,tinGut","eudEle,notPer",0.632009,0.624154,0.783470,0.632009,0.695455,0.118182,0.186364,12.222222,0.982125
Palaeognathae,7,100,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam","cryCin,tinGut",0.978818,0.887739,1.282305,0.978818,0.815068,0.061644,0.123288,8.111111,0.989428
Palaeognathae,7,100,astral-bp,"aptHaa,aptOwe,aptRow","casCas,cryCin,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",2.442956,2.131114,3.371120,2.442956,0.977099,0.000000,0.022901,16.375000,1.000000
Palaeognathae,7,100,astral-bp,"aptHaa,aptOwe","aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",1.994956,1.599868,2.751535,1.994956,0.957447,0.000000,0.042553,9.400000,0.999830
Palaeognathae,7,500,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,strCam,tinGut","rheAme,rhePen",3.363647,3.832499,4.586909,3.363647,0.993210,0.006790,0.000000,128.875000,1.000000
Palaeognathae,7,500,astral-bp,"aptHaa,aptOwe,aptRow,rheAme,rhePen","casCas,cryCin,droNov,eudEle,galGal,notPer,strCam,tinGut",0.041877,0.024591,0.042742,0.041877,0.361227,0.307531,0.331241,29.875000,0.424853
Palaeognathae,7,500,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,galGal,rheAme,rhePen,strCam","cryCin,eudEle,notPer,tinGut",2.955005,3.468541,4.055976,2.955005,0.988454,0.007304,0.004241,106.100000,1.000000
Palaeognathae,7,500,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam","cryCin,tinGut",1.114096,1.363080,1.480341,1.114096,0.848293,0.060683,0.091024,43.944444,1.000000
Palaeognathae,7,500,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,galGal,rheAme,rhePen,strCam,tinGut","eudEle,notPer",0.423372,0.464185,0.498672,0.423372,0.595109,0.206522,0.198370,40.888889,0.998932
Palaeognathae,7,500,astral-bp,"aptHaa,aptOwe,aptRow,cryCin,eudEle,notPer,rheAme,rhePen,tinGut","casCas,droNov,galGal,strCam",0.013415,0.000000,0.013504,0.013415,0.342276,0.337650,0.320074,27.025000,0.359076
Palaeognathae,7,500,astral-bp,"aptHaa,aptOwe,aptRow,cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut","casCas,droNov",1.755688,2.160496,2.412418,1.755688,0.940268,0.012358,0.047374,53.944444,1.000000
Palaeognathae,7,500,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,notPer,rheAme,rhePen,tinGut","galGal,strCam",0.629835,0.724533,0.780421,0.629835,0.694524,0.154179,0.151297,38.555556,0.999991
Palaeognathae,7,500,astral-bp,"aptHaa,aptOwe,aptRow","casCas,cryCin,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",3.255186,3.610274,4.447216,3.255186,0.992193,0.003904,0.003904,96.062500,1.000000
Palaeognathae,7,500,astral-bp,"aptHaa,aptOwe","aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",0.890553,1.083168,1.153672,0.890553,0.789683,0.039683,0.170635,50.400000,1.000000
Palaeognathae,7,1000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,strCam,tinGut","rheAme,rhePen",3.311294,4.094474,4.519586,3.311294,0.992738,0.002723,0.004539,257.033333,1.000000
Palaeognathae,7,1000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,rheAme,rhePen","cryCin,eudEle,galGal,notPer,strCam,tinGut",0.031023,0.022261,0.031499,0.031023,0.354005,0.292420,0.353575,58.050000,0.405193
Palaeognathae,7,1000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,notPer,rheAme,rhePen,tinGut","galGal,strCam",0.534696,0.624248,0.648509,0.534696,0.651450,0.189253,0.159296,75.107143,1.000000
Palaeognathae,7,1000,astral-bp,"aptHaa,aptOwe,aptRow,casCas,droNov,galGal,rheAme,rhePen,strCam","cryCin,eudEle,notPer,tinGut",3.558199,4.196650,4.835428,3.558199,0.994704,0.003929,0.001367,209.071429,1.000000
